Area,Year,Age,Education,Distribution
Chad,2015,15+,Total,1.00
Chad,2015,15+,Under 15,0.00
Chad,2015,15+,Upper Secondary,0.02
Chad,2015,20--39,Incomplete Primary,0.21
Chad,2015,20--39,Lower Secondary,0.08
Chad,2015,20--39,No Education,0.52
Chad,2015,20--39,Post Secondary,0.02
Chad,2015,20--39,Primary,0.13
Chad,2015,20--39,Total,1.00
Chad,2015,20--39,Under 15,0.00
Chad,2015,20--39,Upper Secondary,0.04
Chad,2015,20--64,Incomplete Primary,0.19
Chad,2015,20--64,Lower Secondary,0.06
Chad,2015,20--64,No Education,0.59
Chad,2015,20--64,Post Secondary,0.02
Chad,2015,20--64,Primary,0.11
Chad,2015,20--64,Total,1.00
Chad,2015,20--64,Under 15,0.00
Chad,2015,20--64,Upper Secondary,0.03
Chad,2015,25+,Incomplete Primary,0.18
Chad,2015,25+,Lower Secondary,0.05
Chad,2015,25+,No Education,0.64
Chad,2015,25+,Post Secondary,0.02
Chad,2015,25+,Primary,0.09
Chad,2015,25+,Total,1.00
Chad,2015,25+,Under 15,0.00
Chad,2015,25+,Upper Secondary,0.03
Chad,2015,40--64,Incomplete Primary,0.15
Chad,2015,40--64,Lower Secondary,0.03
Chad,2015,40--64,No Education,0.73
Chad,2015,40--64,Post Secondary,0.01
Chad,2015,40--64,Primary,0.06
Chad,2015,40--64,Total,1.00
Chad,2015,40--64,Under 15,0.00
Chad,2015,40--64,Upper Secondary,0.01
Chad,2015,60+,Incomplete Primary,0.08
Chad,2015,60+,Lower Secondary,0.01
Chad,2015,60+,No Education,0.88
Chad,2015,60+,Post Secondary,0.00
Chad,2015,60+,Primary,0.02
Chad,2015,60+,Total,1.00
Chad,2015,60+,Under 15,0.00
Chad,2015,60+,Upper Secondary,0.00
Chad,2015,65+,Incomplete Primary,0.06
Chad,2015,65+,Lower Secondary,0.01
Chad,2015,65+,No Education,0.92
Chad,2015,65+,Post Secondary,0.00
Chad,2015,65+,Primary,0.01
Chad,2015,65+,Total,1.00
Chad,2015,65+,Under 15,0.00
Chad,2015,65+,Upper Secondary,0.00
Chad,2015,80+,Incomplete Primary,0.03
Chad,2015,80+,Lower Secondary,0.00
Chad,2015,80+,No Education,0.97
Chad,2015,80+,Post Secondary,0.00
Chad,2015,80+,Primary,0.00
Chad,2015,80+,Total,1.00
Chad,2015,80+,Under 15,0.00
Chad,2015,80+,Upper Secondary,0.00
Chad,2015,All,Incomplete Primary,0.11
Chad,2015,All,Lower Secondary,0.03
Chad,2015,All,No Education,0.33
Chad,2015,All,Post Secondary,0.01
Chad,2015,All,Primary,0.07
Chad,2015,All,Total,1.00
Chad,2015,All,Under 15,0.45
Chad,2015,All,Upper Secondary,0.01
Channel Islands,2015,15+,Incomplete Primary,0.00
Channel Islands,2015,15+,Lower Secondary,0.32
Channel Islands,2015,15+,No Education,0.01
Channel Islands,2015,15+,Post Secondary,0.29
Channel Islands,2015,15+,Primary,0.16
Channel Islands,2015,15+,Total,1.00
Channel Islands,2015,15+,Under 15,0.00
Channel Islands,2015,15+,Upper Secondary,0.22
Channel Islands,2015,20--39,Incomplete Primary,0.00
Channel Islands,2015,20--39,Lower Secondary,0.29
Channel Islands,2015,20--39,No Education,0.00
Channel Islands,2015,20--39,Post Secondary,0.37
Channel Islands,2015,20--39,Primary,0.06
Channel Islands,2015,20--39,Total,1.00
Channel Islands,2015,20--39,Under 15,0.00
Channel Islands,2015,20--39,Upper Secondary,0.28
Channel Islands,2015,20--64,Incomplete Primary,0.00
Channel Islands,2015,20--64,Lower Secondary,0.32
Channel Islands,2015,20--64,No Education,0.01
Channel Islands,2015,20--64,Post Secondary,0.34
Channel Islands,2015,20--64,Primary,0.10
Channel Islands,2015,20--64,Total,1.00
Channel Islands,2015,20--64,Under 15,0.00
Channel Islands,2015,20--64,Upper Secondary,0.24
Channel Islands,2015,25+,Incomplete Primary,0.00
Channel Islands,2015,25+,Lower Secondary,0.30
Channel Islands,2015,25+,No Education,0.01
Channel Islands,2015,25+,Post Secondary,0.32
Channel Islands,2015,25+,Primary,0.17
Channel Islands,2015,25+,Total,1.00
Channel Islands,2015,25+,Under 15,0.00
Channel Islands,2015,25+,Upper Secondary,0.21
Channel Islands,2015,40--64,Incomplete Primary,0.00
Channel Islands,2015,40--64,Lower Secondary,0.34
Channel Islands,2015,40--64,No Education,0.01
Channel Islands,2015,40--64,Post Secondary,0.32
Channel Islands,2015,40--64,Primary,0.12
Channel Islands,2015,40--64,Total,1.00
Channel Islands,2015,40--64,Under 15,0.00
Channel Islands,2015,40--64,Upper Secondary,0.21
Channel Islands,2015,60+,Incomplete Primary,0.00
Channel Islands,2015,60+,Lower Secondary,0.25
Channel Islands,2015,60+,No Education,0.01
Channel Islands,2015,60+,Post Secondary,0.25
Channel Islands,2015,60+,Primary,0.32
Channel Islands,2015,60+,Total,1.00
Channel Islands,2015,60+,Under 15,0.00
Channel Islands,2015,60+,Upper Secondary,0.18
Channel Islands,2015,65+,Incomplete Primary,0.00
Channel Islands,2015,65+,Lower Secondary,0.23
Channel Islands,2015,65+,No Education,0.01
Channel Islands,2015,65+,Post Secondary,0.23
Channel Islands,2015,65+,Primary,0.36
Channel Islands,2015,65+,Total,1.00
Channel Islands,2015,65+,Under 15,0.00
Channel Islands,2015,65+,Upper Secondary,0.17
Channel Islands,2015,80+,Incomplete Primary,0.00
Channel Islands,2015,80+,Lower Secondary,0.20
Channel Islands,2015,80+,No Education,0.01
Channel Islands,2015,80+,Post Secondary,0.18
Channel Islands,2015,80+,Primary,0.47
Channel Islands,2015,80+,Total,1.00
Channel Islands,2015,80+,Under 15,0.00
Channel Islands,2015,80+,Upper Secondary,0.13
Channel Islands,2015,All,Incomplete Primary,0.00
Channel Islands,2015,All,Lower Secondary,0.27
Channel Islands,2015,All,No Education,0.00
Channel Islands,2015,All,Post Secondary,0.25
Channel Islands,2015,All,Primary,0.14
Channel Islands,2015,All,Total,1.00
Channel Islands,2015,All,Under 15,0.14
Channel Islands,2015,All,Upper Secondary,0.19
Chile,2015,15+,Incomplete Primary,0.07
Chile,2015,15+,Lower Secondary,0.20
Chile,2015,15+,No Education,0.02
Chile,2015,15+,Post Secondary,0.15
Chile,2015,15+,Primary,0.15
Chile,2015,15+,Total,1.00
Chile,2015,15+,Under 15,0.00
Chile,2015,15+,Upper Secondary,0.41
Chile,2015,20--39,Incomplete Primary,0.02
Chile,2015,20--39,Lower Secondary,0.14
Chile,2015,20--39,No Education,0.01
Chile,2015,20--39,Post Secondary,0.21
Chile,2015,20--39,Primary,0.10
Chile,2015,20--39,Total,1.00
Chile,2015,20--39,Under 15,0.00
Chile,2015,20--39,Upper Secondary,0.52
Chile,2015,20--64,Incomplete Primary,0.05
Chile,2015,20--64,Lower Secondary,0.16
Chile,2015,20--64,No Education,0.01
Chile,2015,20--64,Post Secondary,0.18
Chile,2015,20--64,Primary,0.14
Chile,2015,20--64,Total,1.00
Chile,2015,20--64,Under 15,0.00
Chile,2015,20--64,Upper Secondary,0.45
Chile,2015,25+,Incomplete Primary,0.09
Chile,2015,25+,Lower Secondary,0.17
Chile,2015,25+,No Education,0.03
Chile,2015,25+,Post Secondary,0.17
Chile,2015,25+,Primary,0.16
Chile,2015,25+,Total,1.00
Chile,2015,25+,Under 15,0.00
Chile,2015,25+,Upper Secondary,0.39
Chile,2015,40--64,Incomplete Primary,0.09
Chile,2015,40--64,Lower Secondary,0.18
Chile,2015,40--64,No Education,0.02
Chile,2015,40--64,Post Secondary,0.15
Chile,2015,40--64,Primary,0.19
Chile,2015,40--64,Total,1.00
Chile,2015,40--64,Under 15,0.00
Chile,2015,40--64,Upper Secondary,0.38
Chile,2015,60+,Incomplete Primary,0.20
Chile,2015,60+,Lower Secondary,0.17
Chile,2015,60+,No Education,0.06
Chile,2015,60+,Post Secondary,0.09
Chile,2015,60+,Primary,0.21
Chile,2015,60+,Total,1.00
Chile,2015,60+,Under 15,0.00
Chile,2015,60+,Upper Secondary,0.26
Chile,2015,65+,Incomplete Primary,0.23
Chile,2015,65+,Lower Secondary,0.16
Chile,2015,65+,No Education,0.08
Chile,2015,65+,Post Secondary,0.08
Chile,2015,65+,Primary,0.21
Chile,2015,65+,Total,1.00
Chile,2015,65+,Under 15,0.00
Chile,2015,65+,Upper Secondary,0.23
Chile,2015,80+,Incomplete Primary,0.29
Chile,2015,80+,Lower Secondary,0.16
Chile,2015,80+,No Education,0.12
Chile,2015,80+,Post Secondary,0.05
Chile,2015,80+,Primary,0.21
Chile,2015,80+,Total,1.00
Chile,2015,80+,Under 15,0.00
Chile,2015,80+,Upper Secondary,0.17
Chile,2015,All,Incomplete Primary,0.06
Chile,2015,All,Lower Secondary,0.16
Chile,2015,All,No Education,0.02
Chile,2015,All,Post Secondary,0.12
Chile,2015,All,Primary,0.12
Chile,2015,All,Total,1.00
Chile,2015,All,Under 15,0.20
Chile,2015,All,Upper Secondary,0.33
China,2015,15+,Incomplete Primary,0.00
China,2015,15+,Lower Secondary,0.45
China,2015,15+,No Education,0.07
China,2015,15+,Post Secondary,0.10
China,2015,15+,Primary,0.22
China,2015,15+,Total,1.00
China,2015,15+,Under 15,0.00
China,2015,15+,Upper Secondary,0.18
China,2015,20--39,Incomplete Primary,0.00
China,2015,20--39,Lower Secondary,0.53
China,2015,20--39,No Education,0.01
China,2015,20--39,Post Secondary,0.16
China,2015,20--39,Primary,0.09
China,2015,20--39,Total,1.00
China,2015,20--39,Under 15,0.00
China,2015,20--39,Upper Secondary,0.20
China,2015,20--64,Incomplete Primary,0.00
China,2015,20--64,Lower Secondary,0.48
China,2015,20--64,No Education,0.04
China,2015,20--64,Post Secondary,0.11
China,2015,20--64,Primary,0.20
China,2015,20--64,Total,1.00
China,2015,20--64,Under 15,0.00
China,2015,20--64,Upper Secondary,0.17
China,2015,25+,Incomplete Primary,0.00
China,2015,25+,Lower Secondary,0.44
China,2015,25+,No Education,0.08
China,2015,25+,Post Secondary,0.09
China,2015,25+,Primary,0.25
China,2015,25+,Total,1.00
China,2015,25+,Under 15,0.00
China,2015,25+,Upper Secondary,0.15
China,2015,40--64,Incomplete Primary,0.00
China,2015,40--64,Lower Secondary,0.45
China,2015,40--64,No Education,0.06
China,2015,40--64,Post Secondary,0.07
China,2015,40--64,Primary,0.29
China,2015,40--64,Total,1.00
China,2015,40--64,Under 15,0.00
China,2015,40--64,Upper Secondary,0.14
China,2015,60+,Incomplete Primary,0.00
China,2015,60+,Lower Secondary,0.23
China,2015,60+,No Education,0.23
China,2015,60+,Post Secondary,0.03
China,2015,60+,Primary,0.44
China,2015,60+,Total,1.00
China,2015,60+,Under 15,0.00
China,2015,60+,Upper Secondary,0.07
China,2015,65+,Incomplete Primary,0.00
China,2015,65+,Lower Secondary,0.18
China,2015,65+,No Education,0.29
China,2015,65+,Post Secondary,0.03
China,2015,65+,Primary,0.45
China,2015,65+,Total,1.00
China,2015,65+,Under 15,0.00
China,2015,65+,Upper Secondary,0.05
China,2015,80+,Incomplete Primary,0.00
China,2015,80+,Lower Secondary,0.07
China,2015,80+,No Education,0.54
China,2015,80+,Post Secondary,0.01
China,2015,80+,Primary,0.36
China,2015,80+,Total,1.00
China,2015,80+,Under 15,0.00
China,2015,80+,Upper Secondary,0.02
China,2015,All,Incomplete Primary,0.00
China,2015,All,Lower Secondary,0.37
China,2015,All,No Education,0.05
China,2015,All,Post Secondary,0.08
China,2015,All,Primary,0.18
China,2015,All,Total,1.00
China,2015,All,Under 15,0.17
China,2015,All,Upper Secondary,0.14
Colombia,2015,15+,Incomplete Primary,0.13
Colombia,2015,15+,Lower Secondary,0.10
Colombia,2015,15+,No Education,0.06
Colombia,2015,15+,Post Secondary,0.18
Colombia,2015,15+,Primary,0.26
Colombia,2015,15+,Total,1.00
Colombia,2015,15+,Under 15,0.00
Colombia,2015,15+,Upper Secondary,0.27
Colombia,2015,20--39,Incomplete Primary,0.07
Colombia,2015,20--39,Lower Secondary,0.08
Colombia,2015,20--39,No Education,0.03
Colombia,2015,20--39,Post Secondary,0.25
Colombia,2015,20--39,Primary,0.20
Colombia,2015,20--39,Total,1.00
Colombia,2015,20--39,Under 15,0.00
Colombia,2015,20--39,Upper Secondary,0.37
Colombia,2015,20--64,Incomplete Primary,0.12
Colombia,2015,20--64,Lower Secondary,0.07
Colombia,2015,20--64,No Education,0.05
Colombia,2015,20--64,Post Secondary,0.21
Colombia,2015,20--64,Primary,0.25
Colombia,2015,20--64,Total,1.00
Colombia,2015,20--64,Under 15,0.00
Colombia,2015,20--64,Upper Secondary,0.29
Colombia,2015,25+,Incomplete Primary,0.16
Colombia,2015,25+,Lower Secondary,0.07
Colombia,2015,25+,No Education,0.07
Colombia,2015,25+,Post Secondary,0.20
Colombia,2015,25+,Primary,0.27
Colombia,2015,25+,Total,1.00
Colombia,2015,25+,Under 15,0.00
Colombia,2015,25+,Upper Secondary,0.24
Colombia,2015,40--64,Incomplete Primary,0.18
Colombia,2015,40--64,Lower Secondary,0.07
Colombia,2015,40--64,No Education,0.07
Colombia,2015,40--64,Post Secondary,0.17
Colombia,2015,40--64,Primary,0.31
Colombia,2015,40--64,Total,1.00
Colombia,2015,40--64,Under 15,0.00
Colombia,2015,40--64,Upper Secondary,0.20
Colombia,2015,60+,Incomplete Primary,0.30
Colombia,2015,60+,Lower Secondary,0.05
Colombia,2015,60+,No Education,0.16
Colombia,2015,60+,Post Secondary,0.11
Colombia,2015,60+,Primary,0.29
Colombia,2015,60+,Total,1.00
Colombia,2015,60+,Under 15,0.00
Colombia,2015,60+,Upper Secondary,0.09
Colombia,2015,65+,Incomplete Primary,0.32
Colombia,2015,65+,Lower Secondary,0.04
Colombia,2015,65+,No Education,0.19
Colombia,2015,65+,Post Secondary,0.09
Colombia,2015,65+,Primary,0.28
Colombia,2015,65+,Total,1.00
Colombia,2015,65+,Under 15,0.00
Colombia,2015,65+,Upper Secondary,0.07
Colombia,2015,80+,Incomplete Primary,0.34
Colombia,2015,80+,Lower Secondary,0.03
Colombia,2015,80+,No Education,0.28
Colombia,2015,80+,Post Secondary,0.04
Colombia,2015,80+,Primary,0.25
Colombia,2015,80+,Total,1.00
Colombia,2015,80+,Under 15,0.00
Colombia,2015,80+,Upper Secondary,0.05
Colombia,2015,All,Incomplete Primary,0.10
Colombia,2015,All,Lower Secondary,0.07
Colombia,2015,All,No Education,0.04
Colombia,2015,All,Post Secondary,0.13
Colombia,2015,All,Primary,0.19
Colombia,2015,All,Total,1.00
Colombia,2015,All,Under 15,0.27
Colombia,2015,All,Upper Secondary,0.20
Comoros,2015,15+,Incomplete Primary,0.19
Comoros,2015,15+,Lower Secondary,0.14
Comoros,2015,15+,No Education,0.24
Comoros,2015,15+,Post Secondary,0.05
Comoros,2015,15+,Primary,0.34
Comoros,2015,15+,Total,1.00
Comoros,2015,15+,Under 15,0.00
Comoros,2015,15+,Upper Secondary,0.04
Comoros,2015,20--39,Incomplete Primary,0.13
Comoros,2015,20--39,Lower Secondary,0.20
Comoros,2015,20--39,No Education,0.13
Comoros,2015,20--39,Post Secondary,0.06
Comoros,2015,20--39,Primary,0.41
Comoros,2015,20--39,Total,1.00
Comoros,2015,20--39,Under 15,0.00
Comoros,2015,20--39,Upper Secondary,0.06
Comoros,2015,20--64,Incomplete Primary,0.14
Comoros,2015,20--64,Lower Secondary,0.17
Comoros,2015,20--64,No Education,0.24
Comoros,2015,20--64,Post Secondary,0.06
Comoros,2015,20--64,Primary,0.34
Comoros,2015,20--64,Total,1.00
Comoros,2015,20--64,Under 15,0.00
Comoros,2015,20--64,Upper Secondary,0.05
Comoros,2015,25+,Incomplete Primary,0.13
Comoros,2015,25+,Lower Secondary,0.14
Comoros,2015,25+,No Education,0.32
Comoros,2015,25+,Post Secondary,0.07
Comoros,2015,25+,Primary,0.30
Comoros,2015,25+,Total,1.00
Comoros,2015,25+,Under 15,0.00
Comoros,2015,25+,Upper Secondary,0.05
Comoros,2015,40--64,Incomplete Primary,0.16
Comoros,2015,40--64,Lower Secondary,0.10
Comoros,2015,40--64,No Education,0.44
Comoros,2015,40--64,Post Secondary,0.06
Comoros,2015,40--64,Primary,0.21
Comoros,2015,40--64,Total,1.00
Comoros,2015,40--64,Under 15,0.00
Comoros,2015,40--64,Upper Secondary,0.03
Comoros,2015,60+,Incomplete Primary,0.05
Comoros,2015,60+,Lower Secondary,0.03
Comoros,2015,60+,No Education,0.84
Comoros,2015,60+,Post Secondary,0.02
Comoros,2015,60+,Primary,0.05
Comoros,2015,60+,Total,1.00
Comoros,2015,60+,Under 15,0.00
Comoros,2015,60+,Upper Secondary,0.01
Comoros,2015,65+,Incomplete Primary,0.04
Comoros,2015,65+,Lower Secondary,0.02
Comoros,2015,65+,No Education,0.88
Comoros,2015,65+,Post Secondary,0.01
Comoros,2015,65+,Primary,0.04
Comoros,2015,65+,Total,1.00
Comoros,2015,65+,Under 15,0.00
Comoros,2015,65+,Upper Secondary,0.01
Comoros,2015,80+,Incomplete Primary,0.01
Comoros,2015,80+,Lower Secondary,0.01
Comoros,2015,80+,No Education,0.94
Comoros,2015,80+,Post Secondary,0.01
Comoros,2015,80+,Primary,0.02
Comoros,2015,80+,Total,1.00
Comoros,2015,80+,Under 15,0.00
Comoros,2015,80+,Upper Secondary,0.00
Comoros,2015,All,Incomplete Primary,0.11
Comoros,2015,All,Lower Secondary,0.08
Comoros,2015,All,No Education,0.14
Comoros,2015,All,Post Secondary,0.03
Comoros,2015,All,Primary,0.20
Comoros,2015,All,Total,1.00
Comoros,2015,All,Under 15,0.42
Comoros,2015,All,Upper Secondary,0.02
Congo,2015,15+,Incomplete Primary,0.16
Congo,2015,15+,Lower Secondary,0.21
Congo,2015,15+,No Education,0.07
Congo,2015,15+,Post Secondary,0.05
Congo,2015,15+,Primary,0.44
Congo,2015,15+,Total,1.00
Congo,2015,15+,Under 15,0.00
Congo,2015,15+,Upper Secondary,0.08
Congo,2015,20--39,Incomplete Primary,0.13
Congo,2015,20--39,Lower Secondary,0.24
Congo,2015,20--39,No Education,0.02
Congo,2015,20--39,Post Secondary,0.05
Congo,2015,20--39,Primary,0.46
Congo,2015,20--39,Total,1.00
Congo,2015,20--39,Under 15,0.00
Congo,2015,20--39,Upper Secondary,0.10
Congo,2015,20--64,Incomplete Primary,0.14
Congo,2015,20--64,Lower Secondary,0.23
Congo,2015,20--64,No Education,0.04
Congo,2015,20--64,Post Secondary,0.06
Congo,2015,20--64,Primary,0.43
Congo,2015,20--64,Total,1.00
Congo,2015,20--64,Under 15,0.00
Congo,2015,20--64,Upper Secondary,0.10
Congo,2015,25+,Incomplete Primary,0.14
Congo,2015,25+,Lower Secondary,0.20
Congo,2015,25+,No Education,0.09
Congo,2015,25+,Post Secondary,0.07
Congo,2015,25+,Primary,0.41
Congo,2015,25+,Total,1.00
Congo,2015,25+,Under 15,0.00
Congo,2015,25+,Upper Secondary,0.10
Congo,2015,40--64,Incomplete Primary,0.16
Congo,2015,40--64,Lower Secondary,0.20
Congo,2015,40--64,No Education,0.09
Congo,2015,40--64,Post Secondary,0.08
Congo,2015,40--64,Primary,0.38
Congo,2015,40--64,Total,1.00
Congo,2015,40--64,Under 15,0.00
Congo,2015,40--64,Upper Secondary,0.08
Congo,2015,60+,Incomplete Primary,0.23
Congo,2015,60+,Lower Secondary,0.08
Congo,2015,60+,No Education,0.42
Congo,2015,60+,Post Secondary,0.05
Congo,2015,60+,Primary,0.18
Congo,2015,60+,Total,1.00
Congo,2015,60+,Under 15,0.00
Congo,2015,60+,Upper Secondary,0.04
Congo,2015,65+,Incomplete Primary,0.22
Congo,2015,65+,Lower Secondary,0.06
Congo,2015,65+,No Education,0.51
Congo,2015,65+,Post Secondary,0.03
Congo,2015,65+,Primary,0.14
Congo,2015,65+,Total,1.00
Congo,2015,65+,Under 15,0.00
Congo,2015,65+,Upper Secondary,0.03
Congo,2015,80+,Incomplete Primary,0.18
Congo,2015,80+,Lower Secondary,0.01
Congo,2015,80+,No Education,0.74
Congo,2015,80+,Post Secondary,0.01
Congo,2015,80+,Primary,0.06
Congo,2015,80+,Total,1.00
Congo,2015,80+,Under 15,0.00
Congo,2015,80+,Upper Secondary,0.00
Congo,2015,All,Incomplete Primary,0.10
Congo,2015,All,Lower Secondary,0.13
Congo,2015,All,No Education,0.04
Congo,2015,All,Post Secondary,0.03
Congo,2015,All,Primary,0.27
Congo,2015,All,Total,1.00
Congo,2015,All,Under 15,0.39
Congo,2015,All,Upper Secondary,0.05
Costa Rica,2015,15+,Incomplete Primary,0.12
Costa Rica,2015,15+,Lower Secondary,0.13
Costa Rica,2015,15+,No Education,0.03
Costa Rica,2015,15+,Post Secondary,0.17
Costa Rica,2015,15+,Primary,0.39
Costa Rica,2015,15+,Total,1.00
Costa Rica,2015,15+,Under 15,0.00
Costa Rica,2015,15+,Upper Secondary,0.17
Costa Rica,2015,20--39,Incomplete Primary,0.07
Costa Rica,2015,20--39,Lower Secondary,0.12
Costa Rica,2015,20--39,No Education,0.01
Costa Rica,2015,20--39,Post Secondary,0.21
Costa Rica,2015,20--39,Primary,0.38
Costa Rica,2015,20--39,Total,1.00
Costa Rica,2015,20--39,Under 15,0.00
Costa Rica,2015,20--39,Upper Secondary,0.21
Costa Rica,2015,20--64,Incomplete Primary,0.10
Costa Rica,2015,20--64,Lower Secondary,0.12
Costa Rica,2015,20--64,No Education,0.02
Costa Rica,2015,20--64,Post Secondary,0.19
Costa Rica,2015,20--64,Primary,0.39
Costa Rica,2015,20--64,Total,1.00
Costa Rica,2015,20--64,Under 15,0.00
Costa Rica,2015,20--64,Upper Secondary,0.18
Costa Rica,2015,25+,Incomplete Primary,0.13
Costa Rica,2015,25+,Lower Secondary,0.11
Costa Rica,2015,25+,No Education,0.03
Costa Rica,2015,25+,Post Secondary,0.18
Costa Rica,2015,25+,Primary,0.39
Costa Rica,2015,25+,Total,1.00
Costa Rica,2015,25+,Under 15,0.00
Costa Rica,2015,25+,Upper Secondary,0.16
Costa Rica,2015,40--64,Incomplete Primary,0.13
Costa Rica,2015,40--64,Lower Secondary,0.11
Costa Rica,2015,40--64,No Education,0.03
Costa Rica,2015,40--64,Post Secondary,0.17
Costa Rica,2015,40--64,Primary,0.41
Costa Rica,2015,40--64,Total,1.00
Costa Rica,2015,40--64,Under 15,0.00
Costa Rica,2015,40--64,Upper Secondary,0.15
Costa Rica,2015,60+,Incomplete Primary,0.29
Costa Rica,2015,60+,Lower Secondary,0.06
Costa Rica,2015,60+,No Education,0.09
