Area,Year,Age,Education,Distribution
Botswana,2015,35--39,Under 15,0.00
Botswana,2015,35--39,Upper Secondary,0.37
Botswana,2015,40--44,Incomplete Primary,0.12
Botswana,2015,40--44,Lower Secondary,0.33
Botswana,2015,40--44,No Education,0.04
Botswana,2015,40--44,Post Secondary,0.05
Botswana,2015,40--44,Primary,0.12
Botswana,2015,40--44,Total,1.00
Botswana,2015,40--44,Under 15,0.00
Botswana,2015,40--44,Upper Secondary,0.34
Botswana,2015,45--49,Incomplete Primary,0.15
Botswana,2015,45--49,Lower Secondary,0.29
Botswana,2015,45--49,No Education,0.06
Botswana,2015,45--49,Post Secondary,0.07
Botswana,2015,45--49,Primary,0.13
Botswana,2015,45--49,Total,1.00
Botswana,2015,45--49,Under 15,0.00
Botswana,2015,45--49,Upper Secondary,0.30
Botswana,2015,50--54,Incomplete Primary,0.21
Botswana,2015,50--54,Lower Secondary,0.26
Botswana,2015,50--54,No Education,0.09
Botswana,2015,50--54,Post Secondary,0.07
Botswana,2015,50--54,Primary,0.15
Botswana,2015,50--54,Total,1.00
Botswana,2015,50--54,Under 15,0.00
Botswana,2015,50--54,Upper Secondary,0.23
Botswana,2015,55--59,Incomplete Primary,0.24
Botswana,2015,55--59,Lower Secondary,0.22
Botswana,2015,55--59,No Education,0.12
Botswana,2015,55--59,Post Secondary,0.06
Botswana,2015,55--59,Primary,0.16
Botswana,2015,55--59,Total,1.00
Botswana,2015,55--59,Under 15,0.00
Botswana,2015,55--59,Upper Secondary,0.20
Botswana,2015,60--64,Incomplete Primary,0.27
Botswana,2015,60--64,Lower Secondary,0.17
Botswana,2015,60--64,No Education,0.16
Botswana,2015,60--64,Post Secondary,0.06
Botswana,2015,60--64,Primary,0.18
Botswana,2015,60--64,Total,1.00
Botswana,2015,60--64,Under 15,0.00
Botswana,2015,60--64,Upper Secondary,0.16
Botswana,2015,65--69,Incomplete Primary,0.28
Botswana,2015,65--69,Lower Secondary,0.14
Botswana,2015,65--69,No Education,0.19
Botswana,2015,65--69,Post Secondary,0.05
Botswana,2015,65--69,Primary,0.17
Botswana,2015,65--69,Total,1.00
Botswana,2015,65--69,Under 15,0.00
Botswana,2015,65--69,Upper Secondary,0.15
Botswana,2015,70--74,Incomplete Primary,0.28
Botswana,2015,70--74,Lower Secondary,0.13
Botswana,2015,70--74,No Education,0.24
Botswana,2015,70--74,Post Secondary,0.05
Botswana,2015,70--74,Primary,0.16
Botswana,2015,70--74,Total,1.00
Botswana,2015,70--74,Under 15,0.00
Botswana,2015,70--74,Upper Secondary,0.14
Botswana,2015,75--79,Incomplete Primary,0.27
Botswana,2015,75--79,Lower Secondary,0.12
Botswana,2015,75--79,No Education,0.32
Botswana,2015,75--79,Post Secondary,0.04
Botswana,2015,75--79,Primary,0.14
Botswana,2015,75--79,Total,1.00
Botswana,2015,75--79,Under 15,0.00
Botswana,2015,75--79,Upper Secondary,0.12
Botswana,2015,80--84,Incomplete Primary,0.26
Botswana,2015,80--84,Lower Secondary,0.11
Botswana,2015,80--84,No Education,0.35
Botswana,2015,80--84,Post Secondary,0.03
Botswana,2015,80--84,Primary,0.13
Botswana,2015,80--84,Total,1.00
Botswana,2015,80--84,Under 15,0.00
Botswana,2015,80--84,Upper Secondary,0.12
Botswana,2015,85--89,Incomplete Primary,0.24
Botswana,2015,85--89,Lower Secondary,0.09
Botswana,2015,85--89,No Education,0.43
Botswana,2015,85--89,Post Secondary,0.03
Botswana,2015,85--89,Primary,0.11
Botswana,2015,85--89,Total,1.00
Botswana,2015,85--89,Under 15,0.00
Botswana,2015,85--89,Upper Secondary,0.10
Botswana,2015,90--94,Incomplete Primary,0.24
Botswana,2015,90--94,Lower Secondary,0.08
Botswana,2015,90--94,No Education,0.43
Botswana,2015,90--94,Post Secondary,0.03
Botswana,2015,90--94,Primary,0.11
Botswana,2015,90--94,Total,1.00
Botswana,2015,90--94,Under 15,0.00
Botswana,2015,90--94,Upper Secondary,0.11
Botswana,2015,95--99,Incomplete Primary,0.20
Botswana,2015,95--99,Lower Secondary,0.07
Botswana,2015,95--99,No Education,0.54
Botswana,2015,95--99,Post Secondary,0.02
Botswana,2015,95--99,Primary,0.09
Botswana,2015,95--99,Total,1.00
Botswana,2015,95--99,Under 15,0.00
Botswana,2015,95--99,Upper Secondary,0.09
Brazil,2015,100+,Incomplete Primary,0.17
Brazil,2015,100+,Lower Secondary,0.05
Brazil,2015,100+,No Education,0.57
Brazil,2015,100+,Post Secondary,0.02
Brazil,2015,100+,Primary,0.14
Brazil,2015,100+,Total,1.00
Brazil,2015,100+,Under 15,0.00
Brazil,2015,100+,Upper Secondary,0.05
Brazil,2015,15--19,Incomplete Primary,0.04
Brazil,2015,15--19,Lower Secondary,0.54
Brazil,2015,15--19,No Education,0.02
Brazil,2015,15--19,Post Secondary,0.00
Brazil,2015,15--19,Primary,0.21
Brazil,2015,15--19,Total,1.00
Brazil,2015,15--19,Under 15,0.00
Brazil,2015,15--19,Upper Secondary,0.19
Brazil,2015,20--24,Incomplete Primary,0.04
Brazil,2015,20--24,Lower Secondary,0.22
Brazil,2015,20--24,No Education,0.02
Brazil,2015,20--24,Post Secondary,0.06
Brazil,2015,20--24,Primary,0.16
Brazil,2015,20--24,Total,1.00
Brazil,2015,20--24,Under 15,0.00
Brazil,2015,20--24,Upper Secondary,0.50
Brazil,2015,25--29,Incomplete Primary,0.05
Brazil,2015,25--29,Lower Secondary,0.18
Brazil,2015,25--29,No Education,0.03
Brazil,2015,25--29,Post Secondary,0.14
Brazil,2015,25--29,Primary,0.17
Brazil,2015,25--29,Total,1.00
Brazil,2015,25--29,Under 15,0.00
Brazil,2015,25--29,Upper Secondary,0.44
Brazil,2015,30--34,Incomplete Primary,0.07
Brazil,2015,30--34,Lower Secondary,0.21
Brazil,2015,30--34,No Education,0.04
Brazil,2015,30--34,Post Secondary,0.15
Brazil,2015,30--34,Primary,0.15
Brazil,2015,30--34,Total,1.00
Brazil,2015,30--34,Under 15,0.00
Brazil,2015,30--34,Upper Secondary,0.38
Brazil,2015,35--39,Incomplete Primary,0.11
Brazil,2015,35--39,Lower Secondary,0.17
Brazil,2015,35--39,No Education,0.05
Brazil,2015,35--39,Post Secondary,0.14
Brazil,2015,35--39,Primary,0.20
Brazil,2015,35--39,Total,1.00
Brazil,2015,35--39,Under 15,0.00
Brazil,2015,35--39,Upper Secondary,0.33
Brazil,2015,40--44,Incomplete Primary,0.14
Brazil,2015,40--44,Lower Secondary,0.17
Brazil,2015,40--44,No Education,0.06
Brazil,2015,40--44,Post Secondary,0.12
Brazil,2015,40--44,Primary,0.22
Brazil,2015,40--44,Total,1.00
Brazil,2015,40--44,Under 15,0.00
Brazil,2015,40--44,Upper Secondary,0.28
Brazil,2015,45--49,Incomplete Primary,0.17
Brazil,2015,45--49,Lower Secondary,0.16
Brazil,2015,45--49,No Education,0.08
Brazil,2015,45--49,Post Secondary,0.12
Brazil,2015,45--49,Primary,0.23
Brazil,2015,45--49,Total,1.00
Brazil,2015,45--49,Under 15,0.00
Brazil,2015,45--49,Upper Secondary,0.25
Brazil,2015,50--54,Incomplete Primary,0.19
Brazil,2015,50--54,Lower Secondary,0.16
Brazil,2015,50--54,No Education,0.09
Brazil,2015,50--54,Post Secondary,0.12
Brazil,2015,50--54,Primary,0.22
Brazil,2015,50--54,Total,1.00
Brazil,2015,50--54,Under 15,0.00
Brazil,2015,50--54,Upper Secondary,0.22
Brazil,2015,55--59,Incomplete Primary,0.21
Brazil,2015,55--59,Lower Secondary,0.14
Brazil,2015,55--59,No Education,0.11
Brazil,2015,55--59,Post Secondary,0.12
Brazil,2015,55--59,Primary,0.22
Brazil,2015,55--59,Total,1.00
Brazil,2015,55--59,Under 15,0.00
Brazil,2015,55--59,Upper Secondary,0.20
Brazil,2015,60--64,Incomplete Primary,0.24
Brazil,2015,60--64,Lower Secondary,0.12
Brazil,2015,60--64,No Education,0.14
Brazil,2015,60--64,Post Secondary,0.11
Brazil,2015,60--64,Primary,0.22
Brazil,2015,60--64,Total,1.00
Brazil,2015,60--64,Under 15,0.00
Brazil,2015,60--64,Upper Secondary,0.17
Brazil,2015,65--69,Incomplete Primary,0.27
Brazil,2015,65--69,Lower Secondary,0.10
Brazil,2015,65--69,No Education,0.19
Brazil,2015,65--69,Post Secondary,0.10
Brazil,2015,65--69,Primary,0.21
Brazil,2015,65--69,Total,1.00
Brazil,2015,65--69,Under 15,0.00
Brazil,2015,65--69,Upper Secondary,0.13
Brazil,2015,70--74,Incomplete Primary,0.29
Brazil,2015,70--74,Lower Secondary,0.09
Brazil,2015,70--74,No Education,0.24
Brazil,2015,70--74,Post Secondary,0.07
Brazil,2015,70--74,Primary,0.21
Brazil,2015,70--74,Total,1.00
Brazil,2015,70--74,Under 15,0.00
Brazil,2015,70--74,Upper Secondary,0.10
Brazil,2015,75--79,Incomplete Primary,0.29
Brazil,2015,75--79,Lower Secondary,0.08
Brazil,2015,75--79,No Education,0.28
Brazil,2015,75--79,Post Secondary,0.06
Brazil,2015,75--79,Primary,0.21
Brazil,2015,75--79,Total,1.00
Brazil,2015,75--79,Under 15,0.00
Brazil,2015,75--79,Upper Secondary,0.09
Brazil,2015,80--84,Incomplete Primary,0.28
Brazil,2015,80--84,Lower Secondary,0.07
Brazil,2015,80--84,No Education,0.32
Brazil,2015,80--84,Post Secondary,0.05
Brazil,2015,80--84,Primary,0.20
Brazil,2015,80--84,Total,1.00
Brazil,2015,80--84,Under 15,0.00
Brazil,2015,80--84,Upper Secondary,0.08
Brazil,2015,85--89,Incomplete Primary,0.26
Brazil,2015,85--89,Lower Secondary,0.07
Brazil,2015,85--89,No Education,0.35
Brazil,2015,85--89,Post Secondary,0.05
Brazil,2015,85--89,Primary,0.20
Brazil,2015,85--89,Total,1.00
Brazil,2015,85--89,Under 15,0.00
Brazil,2015,85--89,Upper Secondary,0.07
Brazil,2015,90--94,Incomplete Primary,0.24
Brazil,2015,90--94,Lower Secondary,0.07
Brazil,2015,90--94,No Education,0.40
Brazil,2015,90--94,Post Secondary,0.04
Brazil,2015,90--94,Primary,0.18
Brazil,2015,90--94,Total,1.00
Brazil,2015,90--94,Under 15,0.00
Brazil,2015,90--94,Upper Secondary,0.07
Brazil,2015,95--99,Incomplete Primary,0.21
Brazil,2015,95--99,Lower Secondary,0.06
Brazil,2015,95--99,No Education,0.47
Brazil,2015,95--99,Post Secondary,0.03
Brazil,2015,95--99,Primary,0.17
Brazil,2015,95--99,Total,1.00
Brazil,2015,95--99,Under 15,0.00
Brazil,2015,95--99,Upper Secondary,0.06
Brunei Darussalam,2015,100+,Incomplete Primary,0.32
Brunei Darussalam,2015,100+,Lower Secondary,0.01
Brunei Darussalam,2015,100+,No Education,0.59
Brunei Darussalam,2015,100+,Post Secondary,0.00
Brunei Darussalam,2015,100+,Primary,0.07
Brunei Darussalam,2015,100+,Total,1.00
Brunei Darussalam,2015,100+,Under 15,0.00
Brunei Darussalam,2015,100+,Upper Secondary,0.01
Brunei Darussalam,2015,15--19,Incomplete Primary,0.05
Brunei Darussalam,2015,15--19,Lower Secondary,0.43
Brunei Darussalam,2015,15--19,No Education,0.02
Brunei Darussalam,2015,15--19,Post Secondary,0.03
Brunei Darussalam,2015,15--19,Primary,0.23
Brunei Darussalam,2015,15--19,Total,1.00
Brunei Darussalam,2015,15--19,Under 15,0.00
Brunei Darussalam,2015,15--19,Upper Secondary,0.24
Brunei Darussalam,2015,20--24,Incomplete Primary,0.05
Brunei Darussalam,2015,20--24,Lower Secondary,0.20
Brunei Darussalam,2015,20--24,No Education,0.02
Brunei Darussalam,2015,20--24,Post Secondary,0.14
Brunei Darussalam,2015,20--24,Primary,0.22
Brunei Darussalam,2015,20--24,Total,1.00
Brunei Darussalam,2015,20--24,Under 15,0.00
Brunei Darussalam,2015,20--24,Upper Secondary,0.37
Brunei Darussalam,2015,25--29,Incomplete Primary,0.06
Brunei Darussalam,2015,25--29,Lower Secondary,0.21
Brunei Darussalam,2015,25--29,No Education,0.03
Brunei Darussalam,2015,25--29,Post Secondary,0.17
Brunei Darussalam,2015,25--29,Primary,0.26
Brunei Darussalam,2015,25--29,Total,1.00
Brunei Darussalam,2015,25--29,Under 15,0.00
Brunei Darussalam,2015,25--29,Upper Secondary,0.27
Brunei Darussalam,2015,30--34,Incomplete Primary,0.06
Brunei Darussalam,2015,30--34,Lower Secondary,0.20
Brunei Darussalam,2015,30--34,No Education,0.03
Brunei Darussalam,2015,30--34,Post Secondary,0.16
Brunei Darussalam,2015,30--34,Primary,0.30
Brunei Darussalam,2015,30--34,Total,1.00
Brunei Darussalam,2015,30--34,Under 15,0.00
Brunei Darussalam,2015,30--34,Upper Secondary,0.24
Brunei Darussalam,2015,35--39,Incomplete Primary,0.06
Brunei Darussalam,2015,35--39,Lower Secondary,0.20
Brunei Darussalam,2015,35--39,No Education,0.03
Brunei Darussalam,2015,35--39,Post Secondary,0.16
Brunei Darussalam,2015,35--39,Primary,0.30
Brunei Darussalam,2015,35--39,Total,1.00
Brunei Darussalam,2015,35--39,Under 15,0.00
Brunei Darussalam,2015,35--39,Upper Secondary,0.24
Brunei Darussalam,2015,40--44,Incomplete Primary,0.07
Brunei Darussalam,2015,40--44,Lower Secondary,0.21
Brunei Darussalam,2015,40--44,No Education,0.04
Brunei Darussalam,2015,40--44,Post Secondary,0.13
Brunei Darussalam,2015,40--44,Primary,0.32
Brunei Darussalam,2015,40--44,Total,1.00
Brunei Darussalam,2015,40--44,Under 15,0.00
Brunei Darussalam,2015,40--44,Upper Secondary,0.22
Brunei Darussalam,2015,45--49,Incomplete Primary,0.11
Brunei Darussalam,2015,45--49,Lower Secondary,0.17
Brunei Darussalam,2015,45--49,No Education,0.06
Brunei Darussalam,2015,45--49,Post Secondary,0.12
Brunei Darussalam,2015,45--49,Primary,0.34
Brunei Darussalam,2015,45--49,Total,1.00
Brunei Darussalam,2015,45--49,Under 15,0.00
Brunei Darussalam,2015,45--49,Upper Secondary,0.20
Brunei Darussalam,2015,50--54,Incomplete Primary,0.17
Brunei Darussalam,2015,50--54,Lower Secondary,0.15
Brunei Darussalam,2015,50--54,No Education,0.07
Brunei Darussalam,2015,50--54,Post Secondary,0.11
Brunei Darussalam,2015,50--54,Primary,0.33
Brunei Darussalam,2015,50--54,Total,1.00
Brunei Darussalam,2015,50--54,Under 15,0.00
Brunei Darussalam,2015,50--54,Upper Secondary,0.16
Brunei Darussalam,2015,55--59,Incomplete Primary,0.21
Brunei Darussalam,2015,55--59,Lower Secondary,0.14
Brunei Darussalam,2015,55--59,No Education,0.09
Brunei Darussalam,2015,55--59,Post Secondary,0.10
Brunei Darussalam,2015,55--59,Primary,0.33
Brunei Darussalam,2015,55--59,Total,1.00
Brunei Darussalam,2015,55--59,Under 15,0.00
Brunei Darussalam,2015,55--59,Upper Secondary,0.13
Brunei Darussalam,2015,60--64,Incomplete Primary,0.24
Brunei Darussalam,2015,60--64,Lower Secondary,0.13
Brunei Darussalam,2015,60--64,No Education,0.11
Brunei Darussalam,2015,60--64,Post Secondary,0.09
Brunei Darussalam,2015,60--64,Primary,0.32
Brunei Darussalam,2015,60--64,Total,1.00
Brunei Darussalam,2015,60--64,Under 15,0.00
Brunei Darussalam,2015,60--64,Upper Secondary,0.12
Brunei Darussalam,2015,65--69,Incomplete Primary,0.27
Brunei Darussalam,2015,65--69,Lower Secondary,0.10
Brunei Darussalam,2015,65--69,No Education,0.15
Brunei Darussalam,2015,65--69,Post Secondary,0.08
Brunei Darussalam,2015,65--69,Primary,0.30
Brunei Darussalam,2015,65--69,Total,1.00
Brunei Darussalam,2015,65--69,Under 15,0.00
Brunei Darussalam,2015,65--69,Upper Secondary,0.10
Brunei Darussalam,2015,70--74,Incomplete Primary,0.30
Brunei Darussalam,2015,70--74,Lower Secondary,0.09
Brunei Darussalam,2015,70--74,No Education,0.19
Brunei Darussalam,2015,70--74,Post Secondary,0.06
Brunei Darussalam,2015,70--74,Primary,0.28
Brunei Darussalam,2015,70--74,Total,1.00
Brunei Darussalam,2015,70--74,Under 15,0.00
Brunei Darussalam,2015,70--74,Upper Secondary,0.08
Brunei Darussalam,2015,75--79,Incomplete Primary,0.34
Brunei Darussalam,2015,75--79,Lower Secondary,0.06
Brunei Darussalam,2015,75--79,No Education,0.26
Brunei Darussalam,2015,75--79,Post Secondary,0.04
Brunei Darussalam,2015,75--79,Primary,0.24
Brunei Darussalam,2015,75--79,Total,1.00
Brunei Darussalam,2015,75--79,Under 15,0.00
Brunei Darussalam,2015,75--79,Upper Secondary,0.06
Brunei Darussalam,2015,80--84,Incomplete Primary,0.37
Brunei Darussalam,2015,80--84,Lower Secondary,0.05
Brunei Darussalam,2015,80--84,No Education,0.29
Brunei Darussalam,2015,80--84,Post Secondary,0.03
Brunei Darussalam,2015,80--84,Primary,0.22
Brunei Darussalam,2015,80--84,Total,1.00
Brunei Darussalam,2015,80--84,Under 15,0.00
Brunei Darussalam,2015,80--84,Upper Secondary,0.04
Brunei Darussalam,2015,85--89,Incomplete Primary,0.38
Brunei Darussalam,2015,85--89,Lower Secondary,0.04
Brunei Darussalam,2015,85--89,No Education,0.35
Brunei Darussalam,2015,85--89,Post Secondary,0.02
Brunei Darussalam,2015,85--89,Primary,0.19
Brunei Darussalam,2015,85--89,Total,1.00
Brunei Darussalam,2015,85--89,Under 15,0.00
Brunei Darussalam,2015,85--89,Upper Secondary,0.03
Brunei Darussalam,2015,90--94,Incomplete Primary,0.38
Brunei Darussalam,2015,90--94,Lower Secondary,0.03
Brunei Darussalam,2015,90--94,No Education,0.40
Brunei Darussalam,2015,90--94,Post Secondary,0.02
Brunei Darussalam,2015,90--94,Primary,0.15
Brunei Darussalam,2015,90--94,Total,1.00
Brunei Darussalam,2015,90--94,Under 15,0.00
Brunei Darussalam,2015,90--94,Upper Secondary,0.02
Brunei Darussalam,2015,95--99,Incomplete Primary,0.37
Brunei Darussalam,2015,95--99,Lower Secondary,0.02
Brunei Darussalam,2015,95--99,No Education,0.47
Brunei Darussalam,2015,95--99,Post Secondary,0.01
Brunei Darussalam,2015,95--99,Primary,0.12
Brunei Darussalam,2015,95--99,Total,1.00
Brunei Darussalam,2015,95--99,Under 15,0.00
Brunei Darussalam,2015,95--99,Upper Secondary,0.02
Bulgaria,2015,100+,Incomplete Primary,0.06
Bulgaria,2015,100+,Lower Secondary,0.32
Bulgaria,2015,100+,No Education,0.08
Bulgaria,2015,100+,Post Secondary,0.05
Bulgaria,2015,100+,Primary,0.39
Bulgaria,2015,100+,Total,1.00
Bulgaria,2015,100+,Under 15,0.00
Bulgaria,2015,100+,Upper Secondary,0.10
Bulgaria,2015,15--19,Incomplete Primary,0.01
Bulgaria,2015,15--19,Lower Secondary,0.63
Bulgaria,2015,15--19,No Education,0.00
Bulgaria,2015,15--19,Post Secondary,0.00
Bulgaria,2015,15--19,Primary,0.07
Bulgaria,2015,15--19,Total,1.00
Bulgaria,2015,15--19,Under 15,0.00
Bulgaria,2015,15--19,Upper Secondary,0.28
Bulgaria,2015,20--24,Incomplete Primary,0.00
Bulgaria,2015,20--24,Lower Secondary,0.14
Bulgaria,2015,20--24,No Education,0.00
Bulgaria,2015,20--24,Post Secondary,0.09
Bulgaria,2015,20--24,Primary,0.02
Bulgaria,2015,20--24,Total,1.00
Bulgaria,2015,20--24,Under 15,0.00
Bulgaria,2015,20--24,Upper Secondary,0.73
Bulgaria,2015,25--29,Incomplete Primary,0.00
Bulgaria,2015,25--29,Lower Secondary,0.12
Bulgaria,2015,25--29,No Education,0.00
Bulgaria,2015,25--29,Post Secondary,0.28
Bulgaria,2015,25--29,Primary,0.02
Bulgaria,2015,25--29,Total,1.00
Bulgaria,2015,25--29,Under 15,0.00
Bulgaria,2015,25--29,Upper Secondary,0.57
Bulgaria,2015,30--34,Incomplete Primary,0.00
Bulgaria,2015,30--34,Lower Secondary,0.07
Bulgaria,2015,30--34,No Education,0.00
Bulgaria,2015,30--34,Post Secondary,0.29
Bulgaria,2015,30--34,Primary,0.02
Bulgaria,2015,30--34,Total,1.00
Bulgaria,2015,30--34,Under 15,0.00
Bulgaria,2015,30--34,Upper Secondary,0.62
Bulgaria,2015,35--39,Incomplete Primary,0.00
Bulgaria,2015,35--39,Lower Secondary,0.09
Bulgaria,2015,35--39,No Education,0.00
Bulgaria,2015,35--39,Post Secondary,0.27
Bulgaria,2015,35--39,Primary,0.03
Bulgaria,2015,35--39,Total,1.00
Bulgaria,2015,35--39,Under 15,0.00
Bulgaria,2015,35--39,Upper Secondary,0.61
Bulgaria,2015,40--44,Incomplete Primary,0.00
Bulgaria,2015,40--44,Lower Secondary,0.12
Bulgaria,2015,40--44,No Education,0.01
Bulgaria,2015,40--44,Post Secondary,0.25
Bulgaria,2015,40--44,Primary,0.03
Bulgaria,2015,40--44,Total,1.00
Bulgaria,2015,40--44,Under 15,0.00
Bulgaria,2015,40--44,Upper Secondary,0.59
Bulgaria,2015,45--49,Incomplete Primary,0.01
Bulgaria,2015,45--49,Lower Secondary,0.16
Bulgaria,2015,45--49,No Education,0.01
Bulgaria,2015,45--49,Post Secondary,0.23
Bulgaria,2015,45--49,Primary,0.03
Bulgaria,2015,45--49,Total,1.00
Bulgaria,2015,45--49,Under 15,0.00
Bulgaria,2015,45--49,Upper Secondary,0.56
Bulgaria,2015,50--54,Incomplete Primary,0.01
Bulgaria,2015,50--54,Lower Secondary,0.17
Bulgaria,2015,50--54,No Education,0.01
Bulgaria,2015,50--54,Post Secondary,0.22
Bulgaria,2015,50--54,Primary,0.03
Bulgaria,2015,50--54,Total,1.00
Bulgaria,2015,50--54,Under 15,0.00
Bulgaria,2015,50--54,Upper Secondary,0.57
Bulgaria,2015,55--59,Incomplete Primary,0.01
Bulgaria,2015,55--59,Lower Secondary,0.18
Bulgaria,2015,55--59,No Education,0.01
Bulgaria,2015,55--59,Post Secondary,0.23
Bulgaria,2015,55--59,Primary,0.03
Bulgaria,2015,55--59,Total,1.00
Bulgaria,2015,55--59,Under 15,0.00
Bulgaria,2015,55--59,Upper Secondary,0.54
Bulgaria,2015,60--64,Incomplete Primary,0.01
Bulgaria,2015,60--64,Lower Secondary,0.23
Bulgaria,2015,60--64,No Education,0.01
Bulgaria,2015,60--64,Post Secondary,0.23
Bulgaria,2015,60--64,Primary,0.03
